,SIREN_EPCI,NOM_EPCI,ANNEE,Nb_Permis,Part_Permis_annules,Part_Demandeurs_MEME_EPCI,Part_Demandeurs_MEME_DEP,Part_Demandeurs_BRETAGNE,Part_Demandeurs_Ouest,Part_Demandeurs_LOINTAINS,Nouveaux_Logements,Resid_secondaire,Surface_terrains,Surface_Logements,Surface_Locaux,Surface_hotels,Surface_bureaux,Surface_commerces,Surface_artisanat,Surface_industrie,Surface_bat_agricoles,Surface_entrepots,Surface_services_publics
491,243500725,CC Côte d'Émeraude,2014,41,0.0,37.0,66.0,73.0,88.0,12.0,41,1,22432.0,5239.0,0.0,0,0,0,0,0,0,0,0
492,243500725,CC Côte d'Émeraude,2015,58,0.0,47.0,71.0,84.0,93.0,7.0,65,9,31323.0,7560.0,1058.0,0,92,0,966,0,0,0,0
493,243500725,CC Côte d'Émeraude,2016,66,0.0,44.0,88.0,95.0,98.0,2.0,82,9,52130.0,8768.0,1826.0,0,211,0,790,0,0,818,7
494,243500725,CC Côte d'Émeraude,2017,79,0.0,41.0,86.0,94.0,95.0,5.0,93,19,141354.0,10392.0,649.0,0,0,200,449,0,0,0,0
495,243500725,CC Côte d'Émeraude,2018,76,0.0,38.0,75.0,89.0,96.0,4.0,156,24,44313.0,14174.0,787.0,0,27,0,751,9,0,0,0
496,243500725,CC Côte d'Émeraude,2019,47,0.0,43.0,77.0,91.0,94.0,6.0,133,12,69516.0,11960.0,1152.0,0,0,341,202,0,0,512,0
497,243500725,CC Côte d'Émeraude,2020,65,0.0,52.0,66.0,89.0,91.0,9.0,89,6,38212.0,10354.0,0.0,0,0,0,0,0,0,0,0
498,243500725,CC Côte d'Émeraude,2021,47,0.0,47.0,74.0,87.0,89.0,11.0,88,4,46094.0,7602.0,260.0,0,0,0,0,0,250,10,0
499,243500725,CC Côte d'Émeraude,2022,23,0.0,39.0,83.0,91.0,91.0,9.0,28,1,9755.0,3107.0,147.0,0,0,0,147,0,0,0,0
500,243500725,CC Côte d'Émeraude,2023,6,0.0,33.0,67.0,83.0,83.0,17.0,22,1,9298.0,1740.0,181.0,0,0,0,181,0,0,0,0
501,243500725,CC Côte d'Émeraude,2024,2,0.0,100.0,100.0,100.0,100.0,0.0,1,0,2149.0,146.0,385.0,0,0,0,0,0,0,385,0
502,243500782,CA du Pays de Saint Malo Agglomération,2020,54,0.0,61.0,94.0,96.0,98.0,2.0,55,1,396105.0,5543.0,24391.0,0,345,0,580,3283,16151,2987,927
503,243500782,CA du Pays de Saint Malo Agglomération,2021,131,0.0,58.0,90.0,94.0,94.0,6.0,175,8,344426.0,15984.0,19912.0,0,1183,818,10552,1540,0,5819,0
504,243500782,CA du Pays de Saint Malo Agglomération,2022,91,0.0,60.0,96.0,96.0,99.0,1.0,92,7,608245.0,9220.0,16298.0,0,718,65,5831,428,681,8575,0
505,243500782,CA du Pays de Saint Malo Agglomération,2023,62,0.0,56.0,81.0,87.0,90.0,10.0,78,5,856812.0,8100.0,29319.0,0,5299,140,7619,12289,3101,871,0
506,243500782,CA du Pays de Saint Malo Agglomération,2024,89,0.0,30.0,83.0,94.0,94.0,6.0,130,3,316566.0,11393.0,11000.0,0,349,709,2635,17,625,5955,710
507,243500782,CA du Pays de Saint Malo Agglomération,2013,105,0.0,63.0,77.0,87.0,98.0,2.0,116,0,153260.0,12905.0,9422.0,3011,2879,1630,475,0,0,1427,0
508,243500782,CA du Pays de Saint Malo Agglomération,2014,100,0.0,79.0,87.0,95.0,96.0,4.0,111,0,110105.0,11597.0,13127.0,0,0,6493,598,0,5655,0,320
509,243500782,CA du Pays de Saint Malo Agglomération,2015,87,0.0,60.0,82.0,87.0,94.0,6.0,79,8,124755.0,9397.0,8858.0,0,109,3247,2090,0,2344,459,609
510,243500782,CA du Pays de Saint Malo Agglomération,2016,137,0.0,59.0,90.0,93.0,95.0,5.0,404,14,122156.0,31419.0,4692.0,0,364,0,1328,0,0,2983,17
511,243500782,CA du Pays de Saint Malo Agglomération,2017,246,0.0,53.0,85.0,90.0,95.0,5.0,399,51,228364.0,31505.0,4379.0,0,0,12,1946,16,1958,439,8
512,243500782,CA du Pays de Saint Malo Agglomération,2018,216,0.0,39.0,88.0,93.0,97.0,3.0,266,37,176817.0,26637.0,12942.0,0,843,5391,2449,575,0,2449,1081
513,243500782,CA du Pays de Saint Malo Agglomération,2019,193,0.0,53.0,89.0,92.0,94.0,6.0,192,15,155306.0,20584.0,10846.0,77,409,898,3267,113,5708,374,0
514,243500782,CA du Pays de Saint Malo Agglomération,2020,93,0.0,40.0,90.0,94.0,97.0,3.0,114,9,61356.0,11823.0,4473.0,0,298,68,3660,0,0,447,0
515,243500782,CA du Pays de Saint Malo Agglomération,2021,96,0.0,47.0,81.0,86.0,90.0,10.0,134,8,63650.0,13013.0,5610.0,0,99,0,973,0,1021,84,3433
516,243500782,CA du Pays de Saint Malo Agglomération,2022,53,0.0,68.0,91.0,92.0,94.0,6.0,52,3,46545.0,5374.0,2330.0,0,0,0,820,0,649,861,0
517,243500782,CA du Pays de Saint Malo Agglomération,2023,8,0.0,25.0,100.0,100.0,100.0,0.0,6,1,46914.0,689.0,303.0,0,0,270,33,0,0,0,0
518,243500782,CA du Pays de Saint Malo Agglomération,2024,12,0.0,50.0,92.0,92.0,92.0,8.0,18,2,47119.0,1683.0,9252.0,0,0,0,495,8433,162,0,0
519,244400586,CC du Sud Estuaire,2020,30,0.0,50.0,90.0,80.0,90.0,10.0,53,2,139109.0,4778.0,1252.0,0,0,0,382,0,550,0,160
520,244400586,CC du Sud Estuaire,2021,15,0.0,67.0,80.0,47.0,87.0,13.0,10,0,25565.0,1158.0,3046.0,0,374,1807,0,740,97,28,0
521,244400586,CC du Sud Estuaire,2022,20,0.0,75.0,90.0,80.0,90.0,10.0,17,5,232212.0,2175.0,1805.0,0,0,17,0,55,1733,0,0
522,244400586,CC du Sud Estuaire,2023,11,0.0,55.0,73.0,18.0,73.0,27.0,5,0,105040.0,683.0,525.0,0,26,465,0,0,20,14,0
523,244400586,CC du Sud Estuaire,2024,7,0.0,57.0,100.0,43.0,100.0,0.0,3,0,24553.0,361.0,1223.0,0,0,0,0,759,65,392,7
524,244400586,CC du Sud Estuaire,2013,26,0.0,35.0,73.0,65.0,85.0,15.0,35,0,26495.0,3479.0,1917.0,0,544,0,0,0,590,783,0
525,244400586,CC du Sud Estuaire,2014,31,0.0,58.0,77.0,77.0,81.0,19.0,32,1,22901.0,3699.0,0.0,0,0,0,0,0,0,0,0
526,244400586,CC du Sud Estuaire,2015,31,0.0,48.0,84.0,81.0,90.0,10.0,29,1,26160.0,3450.0,2435.0,0,0,665,637,468,0,0,0
527,244400586,CC du Sud Estuaire,2016,23,0.0,43.0,96.0,87.0,96.0,4.0,21,0,19194.0,2222.0,1047.0,0,0,399,0,0,648,0,0
528,244400586,CC du Sud Estuaire,2017,37,0.0,51.0,92.0,92.0,95.0,5.0,37,4,20105.0,3891.0,371.0,0,0,0,371,0,0,0,0
529,244400586,CC du Sud Estuaire,2018,45,0.0,40.0,80.0,73.0,82.0,18.0,40,2,61255.0,3722.0,1008.0,0,0,169,831,0,0,0,8
530,244400586,CC du Sud Estuaire,2019,50,0.0,54.0,62.0,50.0,62.0,38.0,44,3,28987.0,4047.0,1399.0,0,372,0,572,0,0,0,455
531,244400586,CC du Sud Estuaire,2020,26,0.0,58.0,69.0,54.0,69.0,31.0,21,5,19885.0,1953.0,3654.0,0,0,1296,2358,0,0,0,0
532,244400586,CC du Sud Estuaire,2021,4,0.0,50.0,75.0,25.0,75.0,25.0,1,0,4509.0,183.0,813.0,0,111,0,295,0,0,400,7
533,244400586,CC du Sud Estuaire,2022,7,0.0,57.0,71.0,57.0,71.0,29.0,6,1,7433.0,884.0,1025.0,0,0,0,0,0,0,1025,0
534,244400586,CC du Sud Estuaire,2023,3,0.0,100.0,67.0,0.0,67.0,33.0,1,0,3597.0,92.0,918.0,0,0,0,403,0,0,515,0
535,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2020,63,0.0,30.0,59.0,51.0,63.0,37.0,153,4,1846645.0,18403.0,3338.0,0,0,0,19,0,1574,1324,202
536,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2021,101,0.0,20.0,51.0,45.0,67.0,33.0,138,10,711111.0,11855.0,3935.0,1544,0,164,210,145,1672,70,25
537,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2022,75,0.0,20.0,53.0,41.0,77.0,23.0,147,10,1061648.0,18325.0,6018.0,772,135,1329,487,0,1594,390,891
538,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2023,45,0.0,29.0,40.0,36.0,49.0,51.0,115,6,252584.0,10303.0,6900.0,0,0,0,0,0,3310,0,800
539,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2024,41,0.0,27.0,41.0,24.0,44.0,56.0,33,1,220485.0,3661.0,1313.0,0,11,234,883,0,33,115,26
540,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2013,73,0.0,56.0,37.0,44.0,55.0,45.0,137,11,238087.0,11826.0,1503.0,0,39,148,0,0,1277,0,0
541,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2014,51,0.0,49.0,39.0,43.0,53.0,47.0,46,7,52784.0,5250.0,13985.0,9835,173,615,362,0,3000,0,0
542,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2015,45,0.0,40.0,36.0,42.0,47.0,53.0,57,6,44177.0,5749.0,0.0,0,0,0,0,0,0,0,0
543,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2016,63,0.0,44.0,35.0,46.0,49.0,51.0,70,5,57916.0,8147.0,27.0,0,0,0,0,0,0,0,27
544,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2017,106,0.0,37.0,48.0,52.0,56.0,44.0,261,7,145374.0,23319.0,5590.0,4697,20,0,63,0,0,810,0
545,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2018,138,0.0,34.0,62.0,71.0,73.0,27.0,182,12,96100.0,17713.0,1533.0,0,45,0,0,0,1488,0,0
546,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2019,132,0.0,21.0,52.0,58.0,72.0,28.0,162,20,121549.0,14580.0,2251.0,0,225,269,1310,371,0,0,16
547,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2020,90,0.0,27.0,46.0,52.0,68.0,32.0,127,13,64070.0,11932.0,818.0,0,31,163,0,616,0,0,8
548,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2021,72,0.0,11.0,43.0,50.0,67.0,33.0,83,8,50015.0,9132.0,2928.0,0,1363,198,940,0,126,190,0
549,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2022,18,0.0,11.0,50.0,67.0,83.0,17.0,28,4,50302.0,2737.0,2386.0,0,0,845,0,0,1534,0,7
550,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2023,14,0.0,21.0,64.0,64.0,71.0,29.0,15,1,17735.0,1672.0,2132.0,0,0,1859,0,0,0,0,0
551,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2024,10,0.0,30.0,40.0,50.0,60.0,40.0,7,1,102330.0,655.0,42.0,0,0,0,0,0,0,0,42
552,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2020,25,0.0,36.0,88.0,52.0,88.0,12.0,15,0,1118447.0,1466.0,19654.0,0,2013,959,5010,10337,0,1129,206
553,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2021,39,0.0,21.0,62.0,54.0,72.0,28.0,113,1,751321.0,10408.0,1353.0,0,392,272,0,0,0,504,54
554,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2022,44,0.0,20.0,84.0,59.0,86.0,14.0,145,1,818295.0,17878.0,22262.0,2190,110,6183,0,3361,21,7155,2792
555,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2023,38,0.0,39.0,92.0,68.0,95.0,5.0,33,1,287740.0,3523.0,1891.0,0,963,0,0,59,202,485,68
556,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2024,20,0.0,10.0,80.0,45.0,85.0,15.0,9,1,872885.0,980.0,6825.0,0,0,5705,0,76,768,0,276
557,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2013,15,0.0,67.0,73.0,73.0,87.0,13.0,132,0,71097.0,8400.0,4099.0,0,72,0,0,2865,16,1138,8
558,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2014,15,0.0,40.0,47.0,33.0,53.0,47.0,145,0,327552.0,10770.0,3089.0,0,0,0,0,1758,768,0,563
559,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2015,32,0.0,47.0,78.0,66.0,78.0,22.0,65,0,745940.0,6662.0,2062.0,0,0,149,0,1764,0,0,0
560,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2016,45,0.0,33.0,71.0,56.0,73.0,27.0,54,2,1978280.0,4640.0,5726.0,0,4826,0,0,766,126,0,8
561,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2017,42,0.0,29.0,74.0,60.0,76.0,24.0,188,0,471989.0,14372.0,3052.0,0,553,576,298,800,0,421,151
562,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2018,30,0.0,37.0,83.0,80.0,83.0,17.0,75,0,36427.0,5730.0,9.0,0,0,0,0,0,0,0,9
563,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2019,56,0.0,23.0,55.0,46.0,59.0,41.0,214,0,356202.0,20297.0,5506.0,0,1586,285,0,2156,480,0,0
564,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2020,42,0.0,33.0,67.0,62.0,69.0,31.0,81,0,92611.0,6590.0,5288.0,0,193,0,0,3610,0,368,1117
565,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2021,60,0.0,40.0,68.0,60.0,70.0,30.0,54,0,276604.0,5858.0,12309.0,0,532,9879,0,0,0,1891,7
566,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2022,31,0.0,29.0,65.0,58.0,65.0,35.0,29,0,30108.0,2879.0,1180.0,0,0,536,0,644,0,0,0
567,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2023,9,0.0,11.0,67.0,67.0,67.0,33.0,9,0,2926.0,846.0,0.0,0,0,0,0,0,0,0,0
568,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),2024,1,0.0,100.0,100.0,100.0,100.0,0.0,1,0,954.0,217.0,0.0,0,0,0,0,0,0,0,0
569,245600440,CC Blavet Bellevue Océan Communauté,2020,27,0.0,11.0,78.0,93.0,96.0,4.0,30,0,1076072.0,2657.0,84.0,0,0,0,0,0,77,0,7
570,245600440,CC Blavet Bellevue Océan Communauté,2021,29,0.0,28.0,72.0,86.0,86.0,14.0,22,0,582689.0,2513.0,5135.0,0,45,0,0,7,4025,720,338
571,245600440,CC Blavet Bellevue Océan Communauté,2022,47,0.0,17.0,91.0,96.0,96.0,4.0,77,0,490381.0,5912.0,469.0,0,0,0,0,0,300,169,0
572,245600440,CC Blavet Bellevue Océan Communauté,2023,75,0.0,21.0,88.0,92.0,93.0,7.0,101,4,1208856.0,9053.0,1477.0,0,0,0,710,0,752,0,15
573,245600440,CC Blavet Bellevue Océan Communauté,2024,53,0.0,21.0,83.0,94.0,96.0,4.0,57,2,700288.0,5507.0,2617.0,0,98,0,681,0,0,1838,0
574,245600440,CC Blavet Bellevue Océan Communauté,2013,19,0.0,47.0,95.0,100.0,100.0,0.0,14,2,65132.0,1435.0,4801.0,0,0,0,0,0,4131,571,0
575,245600440,CC Blavet Bellevue Océan Communauté,2014,18,0.0,33.0,89.0,100.0,100.0,0.0,18,0,9726.0,1875.0,0.0,0,0,0,0,0,0,0,0
576,245600440,CC Blavet Bellevue Océan Communauté,2015,20,0.0,25.0,90.0,100.0,100.0,0.0,22,1,11855.0,2662.0,202.0,0,0,0,0,0,0,101,0
577,245600440,CC Blavet Bellevue Océan Communauté,2016,37,0.0,19.0,92.0,97.0,97.0,3.0,32,0,30368.0,3089.0,652.0,0,60,183,59,0,142,83,0
578,245600440,CC Blavet Bellevue Océan Communauté,2017,108,0.0,25.0,93.0,95.0,95.0,5.0,108,0,458181.0,10178.0,3544.0,0,72,72,289,0,1920,739,32
579,245600440,CC Blavet Bellevue Océan Communauté,2018,99,0.0,25.0,85.0,89.0,92.0,8.0,95,0,159731.0,9484.0,2666.0,0,13,0,283,0,1062,866,0
580,245600440,CC Blavet Bellevue Océan Communauté,2019,54,0.0,28.0,93.0,96.0,98.0,2.0,68,0,120864.0,6195.0,850.0,0,0,0,340,0,510,0,0
581,245600440,CC Blavet Bellevue Océan Communauté,2020,49,0.0,20.0,88.0,94.0,96.0,4.0,67,0,61777.0,6434.0,1081.0,0,223,0,0,0,270,423,0
582,245600440,CC Blavet Bellevue Océan Communauté,2021,95,0.0,20.0,85.0,94.0,95.0,5.0,97,0,289519.0,10499.0,320.0,0,0,0,0,0,0,320,0
583,245600440,CC Blavet Bellevue Océan Communauté,2022,16,0.0,19.0,75.0,88.0,88.0,12.0,16,0,56454.0,1825.0,1564.0,0,0,0,0,0,1564,0,0
584,245600440,CC Blavet Bellevue Océan Communauté,2023,12,0.0,17.0,75.0,92.0,92.0,8.0,10,0,48429.0,1158.0,1558.0,0,0,0,1426,0,0,0,132
585,245600440,CC Blavet Bellevue Océan Communauté,2024,7,0.0,14.0,29.0,86.0,86.0,14.0,10,1,33378.0,845.0,125.0,0,0,0,125,0,0,0,0
586,245600465,CC de Belle-Île-en-Mer,2020,7,0.0,57.0,71.0,86.0,86.0,14.0,3,0,43100.0,438.0,1436.0,0,0,0,0,0,1180,0,256
587,245600465,CC de Belle-Île-en-Mer,2021,63,0.0,11.0,14.0,94.0,97.0,3.0,58,1,152356.0,5787.0,2807.0,0,71,0,0,11,0,743,1911
588,245600465,CC de Belle-Île-en-Mer,2022,15,0.0,53.0,67.0,93.0,93.0,7.0,10,4,32152.0,1239.0,1126.0,0,27,149,543,300,0,100,7
589,245600465,CC de Belle-Île-en-Mer,2023,24,0.0,79.0,92.0,92.0,92.0,8.0,22,4,39044.0,2149.0,1794.0,0,12,0,0,0,0,1635,74
590,245600465,CC de Belle-Île-en-Mer,2024,7,0.0,100.0,100.0,100.0,100.0,0.0,7,0,10796.0,590.0,54.0,0,0,27,0,0,0,0,0
591,245600465,CC de Belle-Île-en-Mer,2013,4,0.0,75.0,75.0,75.0,75.0,25.0,5,1,3681.0,528.0,0.0,0,0,0,0,0,0,0,0
592,245600465,CC de Belle-Île-en-Mer,2014,3,0.0,67.0,100.0,100.0,100.0,0.0,1,1,1625.0,68.0,357.0,0,5,20,332,0,0,0,0
593,245600465,CC de Belle-Île-en-Mer,2015,7,0.0,71.0,71.0,86.0,86.0,14.0,4,0,6564.0,410.0,872.0,0,0,0,872,0,0,0,0
594,245600465,CC de Belle-Île-en-Mer,2016,3,0.0,100.0,100.0,100.0,100.0,0.0,2,0,2839.0,173.0,399.0,0,0,0,399,0,0,0,0
595,245600465,CC de Belle-Île-en-Mer,2017,14,0.0,86.0,86.0,86.0,86.0,14.0,9,2,21991.0,889.0,1513.0,0,0,0,235,564,411,303,0
596,245600465,CC de Belle-Île-en-Mer,2018,2,0.0,100.0,100.0,100.0,100.0,0.0,2,0,1900.0,114.0,0.0,0,0,0,0,0,0,0,0
597,245600465,CC de Belle-Île-en-Mer,2019,8,0.0,25.0,38.0,88.0,88.0,12.0,6,1,3481.0,656.0,528.0,0,0,263,0,0,0,265,0
598,245600465,CC de Belle-Île-en-Mer,2020,3,0.0,67.0,67.0,100.0,100.0,0.0,2,0,3707.0,212.0,728.0,0,0,0,728,0,0,0,0
599,245600465,CC de Belle-Île-en-Mer,2021,5,0.0,100.0,100.0,100.0,100.0,0.0,5,0,1703.0,405.0,0.0,0,0,0,0,0,0,0,0
600,245600465,CC de Belle-Île-en-Mer,2022,2,0.0,0.0,100.0,100.0,100.0,0.0,2,2,1145.0,260.0,0.0,0,0,0,0,0,0,0,0
601,245600465,CC de Belle-Île-en-Mer,2023,2,0.0,100.0,100.0,100.0,100.0,0.0,1,0,2928.0,176.0,549.0,0,0,549,0,0,0,0,0
602,245600465,CC de Belle-Île-en-Mer,2024,1,0.0,100.0,100.0,100.0,100.0,0.0,0,0,5060.0,0.0,189.0,189,0,0,0,0,0,0,0
603,245614383,CC Questembert Communauté,2014,1,0.0,100.0,100.0,100.0,100.0,0.0,1,0,750.0,146.0,0.0,0,0,0,0,0,0,0,0
604,245614383,CC Questembert Communauté,2017,1,0.0,0.0,100.0,100.0,100.0,0.0,1,0,660.0,141.0,0.0,0,0,0,0,0,0,0,0
605,245614383,CC Questembert Communauté,2019,2,0.0,0.0,100.0,100.0,100.0,0.0,2,0,4335.0,305.0,0.0,0,0,0,0,0,0,0,0
606,245614383,CC Questembert Communauté,2020,1,0.0,100.0,100.0,100.0,100.0,0.0,0,0,24506.0,0.0,24.0,0,0,0,0,0,24,0,0
607,NR,,2016,1,0.0,0.0,100.0,100.0,100.0,0.0,1,0,649.0,147.0,0.0,0,0,0,0,0,0,0,0
